date,region,prediction_confirmed,prediction_deaths
2020-07-20,CAN,5000954,141982
2020-07-21,CAN,5448231,158326
2020-07-22,CAN,5928695,177211
2020-07-23,CAN,6443547,198898
2020-07-24,CAN,6994053,223650
2020-07-25,CAN,7581059,251732
2020-07-26,CAN,8205220,283410
2020-07-27,CAN,8867013,318941
2020-07-28,CAN,9566753,358585
2020-07-29,CAN,10304592,402596
2020-07-30,CAN,11080553,451226
2020-07-31,CAN,11894425,504712
2020-08-01,CAN,12745677,563267
2020-08-02,CAN,13633540,627083
2020-08-03,CAN,14557065,696324
2020-08-04,CAN,15515092,771121
2020-08-05,CAN,16506267,851575
2020-08-06,CAN,17529038,937745
2020-08-07,CAN,18581627,1029642
2020-08-08,CAN,19662092,1127222
2020-08-09,CAN,20768375,1230384
2020-08-10,CAN,21898409,1338967
2020-08-11,CAN,23050140,1452744
2020-08-12,CAN,24221567,1571417
2020-08-13,CAN,25410815,1694618
2020-08-14,CAN,26616206,1821897
2020-08-15,CAN,27836383,1952727
2020-08-16,CAN,29070447,2086498
2020-08-17,CAN,30318089,2222523
2020-08-18,CAN,31579716,2360036
2020-08-19,CAN,32856585,2498194
2020-08-20,CAN,34150964,2636082
2020-08-21,CAN,35466311,2772717
2020-08-22,CAN,36807476,2907059
2020-08-23,CAN,37742154,3038021
2020-08-24,CAN,37742154,3164424
2020-08-25,CAN,37742154,3282498
2020-08-26,CAN,37742154,3390407
2020-08-27,CAN,37742154,3493913
2020-08-28,CAN,37742154,3581804
2020-08-29,CAN,37742154,3650161
2020-08-30,CAN,37742154,3700245
2020-08-31,CAN,37742154,3730585
2020-09-01,CAN,37742154,3740975
2020-09-02,CAN,37742154,3740975
2020-09-03,CAN,37742154,3740975
2020-09-04,CAN,37742154,3740975
2020-09-05,CAN,37742154,3740975
2020-09-06,CAN,37742154,3740975
2020-09-07,CAN,37742154,3740975
2020-09-08,CAN,37742154,3740975
2020-09-09,CAN,37742154,3740975
2020-09-10,CAN,37742154,3740975
2020-09-11,CAN,37742154,3740975
2020-09-12,CAN,37742154,3740975
2020-09-13,CAN,37742154,3740975
2020-09-14,CAN,37742154,3740975
2020-09-15,CAN,37742154,3740975
2020-09-16,CAN,37742154,3740975
2020-09-17,CAN,37742154,3740975
2020-09-18,CAN,37742154,3740975
2020-09-19,CAN,37742154,3740975
2020-09-20,CAN,37742154,3740975
2020-09-21,CAN,37742154,3740975
2020-09-22,CAN,37742154,3740975
2020-09-23,CAN,37742154,3740975
2020-09-24,CAN,37742154,3740975
2020-09-25,CAN,37742154,3740975
2020-09-26,CAN,37742154,3740975
2020-09-27,CAN,37742154,3740975
2020-09-28,CAN,37742154,3740975
2020-09-29,CAN,37742154,3740975
2020-09-30,CAN,37742154,3740975
2020-10-01,CAN,37742154,3740975
2020-10-02,CAN,37742154,3740975
2020-10-03,CAN,37742154,3740975
2020-10-04,CAN,37742154,3740975
2020-10-05,CAN,37742154,3740975
2020-10-06,CAN,37742154,3740975
2020-10-07,CAN,37742154,3740975
2020-10-08,CAN,37742154,3740975
2020-10-09,CAN,37742154,3740975
2020-10-10,CAN,37742154,3740975
2020-10-11,CAN,37742154,3740975
2020-10-12,CAN,37742154,3740975
2020-10-13,CAN,37742154,3740975
2020-10-14,CAN,37742154,3740975
2020-10-15,CAN,37742154,3740975
2020-10-16,CAN,37742154,3740975
2020-10-17,CAN,37742154,3740975
2020-10-18,CAN,37742154,3740975
2020-10-19,CAN,37742154,3740975
2020-10-20,CAN,37742154,3740975
2020-10-21,CAN,37742154,3740975
2020-10-22,CAN,37742154,3740975
2020-10-23,CAN,37742154,3740975
2020-10-24,CAN,37742154,3740975
2020-10-25,CAN,37742154,3740975
2020-10-26,CAN,37742154,3740975
2020-10-27,CAN,37742154,3740975
2020-10-28,CAN,37742154,3740975
2020-10-29,CAN,37742154,3740975
2020-10-30,CAN,37742154,3740975
2020-10-31,CAN,37742154,3740975
2020-11-01,CAN,37742154,3740975
2020-11-02,CAN,37742154,3740975
2020-11-03,CAN,37742154,3740975
2020-11-04,CAN,37742154,3740975
2020-11-05,CAN,37742154,3740975
2020-11-06,CAN,37742154,3740975
2020-11-07,CAN,37742154,3740975
2020-11-08,CAN,37742154,3740975
2020-11-09,CAN,37742154,3740975
2020-11-10,CAN,37742154,3740975
2020-11-11,CAN,37742154,3740975
2020-11-12,CAN,37742154,3740975
2020-11-13,CAN,37742154,3740975
2020-11-14,CAN,37742154,3740975
2020-11-15,CAN,37742154,3740975
2020-11-16,CAN,37742154,3740975
2020-11-17,CAN,37742154,3740975
2020-11-18,CAN,37742154,3740975
2020-11-19,CAN,37742154,3740975
2020-11-20,CAN,37742154,3740975
2020-11-21,CAN,37742154,3740975
2020-11-22,CAN,37742154,3740975
2020-11-23,CAN,37742154,3740975
2020-11-24,CAN,37742154,3740975
2020-11-25,CAN,37742154,3740975
2020-11-26,CAN,37742154,3740975
2020-11-27,CAN,37742154,3740975
2020-11-28,CAN,37742154,3740975
2020-11-29,CAN,37742154,3740975
2020-11-30,CAN,37742154,3740975
2020-12-01,CAN,37742154,3740975
2020-12-02,CAN,37742154,3740975
2020-12-03,CAN,37742154,3740975
2020-12-04,CAN,37742154,3740975
2020-12-05,CAN,37742154,3740975
2020-12-06,CAN,37742154,3740975
2020-12-07,CAN,37742154,3740975
2020-12-08,CAN,37742154,3740975
2020-12-09,CAN,37742154,3740975
2020-12-10,CAN,37742154,3740975
2020-12-11,CAN,37742154,3740975
2020-12-12,CAN,37742154,3740975
2020-12-13,CAN,37742154,3740975
2020-12-14,CAN,37742154,3740975
2020-12-15,CAN,37742154,3740975
2020-12-16,CAN,37742154,3740975
2020-12-17,CAN,37742154,3740975
2020-12-18,CAN,37742154,3740975
2020-12-19,CAN,37742154,3740975
2020-12-20,CAN,37742154,3740975
2020-12-21,CAN,37742154,3740975
2020-12-22,CAN,37742154,3740975
2020-12-23,CAN,37742154,3740975
2020-12-24,CAN,37742154,3740975
2020-12-25,CAN,37742154,3740975
2020-12-26,CAN,37742154,3740975
2020-12-27,CAN,37742154,3740975
2020-12-28,CAN,37742154,3740975
2020-12-29,CAN,37742154,3740975
2020-12-30,CAN,37742154,3740975
2020-12-31,CAN,37742154,3740975
2020-04-19,CPV,65,1
2020-04-20,CPV,78,1
2020-04-21,CPV,90,2
2020-04-22,CPV,110,2
2020-04-23,CPV,129,3
2020-04-24,CPV,157,4
2020-04-25,CPV,177,4
2020-04-26,CPV,202,6
2020-04-27,CPV,232,7
2020-04-28,CPV,268,9
2020-04-29,CPV,304,11
2020-04-30,CPV,347,13
2020-05-01,CPV,393,16
2020-05-02,CPV,446,19
2020-05-03,CPV,499,22
2020-05-04,CPV,557,26
2020-05-05,CPV,622,30
2020-05-06,CPV,688,35
2020-05-07,CPV,762,40
2020-05-08,CPV,840,46
2020-05-09,CPV,924,52
2020-05-10,CPV,1013,59
2020-05-11,CPV,1106,66
2020-05-12,CPV,1204,74
2020-05-13,CPV,1308,82
2020-05-14,CPV,1417,91
2020-05-15,CPV,1532,101
2020-05-16,CPV,1653,111
2020-05-17,CPV,1778,122
2020-05-18,CPV,1910,133
2020-05-19,CPV,2047,145
2020-05-20,CPV,2190,157
2020-05-21,CPV,2339,170
2020-05-22,CPV,2495,184
2020-05-23,CPV,2657,198
2020-05-24,CPV,2827,213
2020-05-25,CPV,3003,227
2020-05-26,CPV,3188,243
2020-05-27,CPV,3382,258
2020-05-28,CPV,3585,274
2020-05-29,CPV,3798,290
2020-05-30,CPV,4022,306
2020-05-31,CPV,4260,323
2020-06-01,CPV,4511,339
2020-06-02,CPV,4779,355
2020-06-03,CPV,5063,371
2020-06-04,CPV,5368,387
2020-06-05,CPV,5696,403
2020-06-06,CPV,6048,419
2020-06-07,CPV,6428,435
2020-06-08,CPV,6840,450
2020-06-09,CPV,7287,465
2020-06-10,CPV,7773,480
2020-06-11,CPV,8304,496
2020-06-12,CPV,8883,511
2020-06-13,CPV,9517,526
2020-06-14,CPV,10211,542
2020-06-15,CPV,10971,558
2020-06-16,CPV,11804,576
2020-06-17,CPV,12718,594
2020-06-18,CPV,13719,614
2020-06-19,CPV,14816,637
2020-06-20,CPV,16017,661
2020-06-21,CPV,17332,689
2020-06-22,CPV,18769,721
2020-06-23,CPV,20338,757
2020-06-24,CPV,22050,799
2020-06-25,CPV,23913,846
2020-06-26,CPV,25939,901
2020-06-27,CPV,28139,965
2020-06-28,CPV,30523,1037
2020-06-29,CPV,33101,1121
2020-06-30,CPV,35885,1216
2020-07-01,CPV,38886,1324
2020-07-02,CPV,42113,1448
2020-07-03,CPV,45577,1588
2020-07-04,CPV,49288,1746
2020-07-05,CPV,53255,1923
2020-07-06,CPV,57487,2122
2020-07-07,CPV,61992,2345
2020-07-08,CPV,66778,2592
2020-07-09,CPV,71851,2866
2020-07-10,CPV,77218,3168
2020-07-11,CPV,82882,3501
2020-07-12,CPV,88847,3865
2020-07-13,CPV,95117,4263
2020-07-14,CPV,101693,4696
2020-07-15,CPV,108575,5166
2020-07-16,CPV,115763,5673
2020-07-17,CPV,123256,6219
2020-07-18,CPV,131051,6804
2020-07-19,CPV,139145,7429
2020-07-20,CPV,147535,8095
2020-07-21,CPV,156215,8802
2020-07-22,CPV,165183,9548
2020-07-23,CPV,174435,10334
2020-07-24,CPV,183966,11159
2020-07-25,CPV,193775,12021
2020-07-26,CPV,203861,12917
2020-07-27,CPV,214226,13847
2020-07-28,CPV,224875,14807
2020-07-29,CPV,235814,15794
2020-07-30,CPV,247058,16805
2020-07-31,CPV,258624,17835
2020-08-01,CPV,270535,18880
2020-08-02,CPV,282825,19935
2020-08-03,CPV,295533,20994
2020-08-04,CPV,308708,22054
2020-08-05,CPV,322414,23107
2020-08-06,CPV,336722,24149
2020-08-07,CPV,351721,25173
2020-08-08,CPV,367513,26173
2020-08-09,CPV,384219,27145
2020-08-10,CPV,401977,28083
2020-08-11,CPV,420944,28982
2020-08-12,CPV,441302,29839
2020-08-13,CPV,463253,30650
2020-08-14,CPV,487024,31415
2020-08-15,CPV,512869,32132
2020-08-16,CPV,541070,32803
2020-08-17,CPV,555987,33432
2020-08-18,CPV,555987,34022
2020-08-19,CPV,555987,34487
2020-08-20,CPV,555987,34914
2020-08-21,CPV,555987,35362
2020-08-22,CPV,555987,35638
2020-08-23,CPV,555987,35739
2020-08-24,CPV,555987,35739
2020-08-25,CPV,555987,35739
2020-08-26,CPV,555987,35739
2020-08-27,CPV,555987,35739
2020-08-28,CPV,555987,35739
2020-08-29,CPV,555987,35739
2020-08-30,CPV,555987,35739
2020-08-31,CPV,555987,35739
2020-09-01,CPV,555987,35739
2020-09-02,CPV,555987,35739
2020-09-03,CPV,555987,35739
2020-09-04,CPV,555987,35739
2020-09-05,CPV,555987,35739
2020-09-06,CPV,555987,35739
2020-09-07,CPV,555987,35739
2020-09-08,CPV,555987,35739
2020-09-09,CPV,555987,35739
2020-09-10,CPV,555987,35739
2020-09-11,CPV,555987,35739
2020-09-12,CPV,555987,35739
2020-09-13,CPV,555987,35739
2020-09-14,CPV,555987,35739
2020-09-15,CPV,555987,35739
2020-09-16,CPV,555987,35739
2020-09-17,CPV,555987,35739
2020-09-18,CPV,555987,35739
2020-09-19,CPV,555987,35739
2020-09-20,CPV,555987,35739
2020-09-21,CPV,555987,35739
2020-09-22,CPV,555987,35739
2020-09-23,CPV,555987,35739
2020-09-24,CPV,555987,35739
2020-09-25,CPV,555987,35739
2020-09-26,CPV,555987,35739
2020-09-27,CPV,555987,35739
2020-09-28,CPV,555987,35739
2020-09-29,CPV,555987,35739
2020-09-30,CPV,555987,35739
2020-10-01,CPV,555987,35739
2020-10-02,CPV,555987,35739
2020-10-03,CPV,555987,35739
2020-10-04,CPV,555987,35739
2020-10-05,CPV,555987,35739
2020-10-06,CPV,555987,35739
2020-10-07,CPV,555987,35739
2020-10-08,CPV,555987,35739
2020-10-09,CPV,555987,35739
2020-10-10,CPV,555987,35739
2020-10-11,CPV,555987,35739
2020-10-12,CPV,555987,35739
2020-10-13,CPV,555987,35739
2020-10-14,CPV,555987,35739
2020-10-15,CPV,555987,35739
2020-10-16,CPV,555987,35739
2020-10-17,CPV,555987,35739
2020-10-18,CPV,555987,35739
2020-10-19,CPV,555987,35739
2020-10-20,CPV,555987,35739
2020-10-21,CPV,555987,35739
2020-10-22,CPV,555987,35739
2020-10-23,CPV,555987,35739
2020-10-24,CPV,555987,35739
2020-10-25,CPV,555987,35739
2020-10-26,CPV,555987,35739
2020-10-27,CPV,555987,35739
2020-10-28,CPV,555987,35739
2020-10-29,CPV,555987,35739
2020-10-30,CPV,555987,35739
2020-10-31,CPV,555987,35739
2020-11-01,CPV,555987,35739
2020-11-02,CPV,555987,35739
2020-11-03,CPV,555987,35739
2020-11-04,CPV,555987,35739
2020-11-05,CPV,555987,35739
2020-11-06,CPV,555987,35739
2020-11-07,CPV,555987,35739
2020-11-08,CPV,555987,35739
2020-11-09,CPV,555987,35739
2020-11-10,CPV,555987,35739
2020-11-11,CPV,555987,35739
2020-11-12,CPV,555987,35739
2020-11-13,CPV,555987,35739
2020-11-14,CPV,555987,35739
2020-11-15,CPV,555987,35739
2020-11-16,CPV,555987,35739
2020-11-17,CPV,555987,35739
2020-11-18,CPV,555987,35739
2020-11-19,CPV,555987,35739
2020-11-20,CPV,555987,35739
2020-11-21,CPV,555987,35739
2020-11-22,CPV,555987,35739
2020-11-23,CPV,555987,35739
2020-11-24,CPV,555987,35739
2020-11-25,CPV,555987,35739
2020-11-26,CPV,555987,35739
2020-11-27,CPV,555987,35739
2020-11-28,CPV,555987,35739
2020-11-29,CPV,555987,35739
2020-11-30,CPV,555987,35739
2020-12-01,CPV,555987,35739
2020-12-02,CPV,555987,35739
2020-12-03,CPV,555987,35739
2020-12-04,CPV,555987,35739
2020-12-05,CPV,555987,35739
2020-12-06,CPV,555987,35739
2020-12-07,CPV,555987,35739
2020-12-08,CPV,555987,35739
2020-12-09,CPV,555987,35739
2020-12-10,CPV,555987,35739
2020-12-11,CPV,555987,35739
2020-12-12,CPV,555987,35739
2020-12-13,CPV,555987,35739
2020-12-14,CPV,555987,35739
2020-12-15,CPV,555987,35739
2020-12-16,CPV,555987,35739
2020-12-17,CPV,555987,35739
2020-12-18,CPV,555987,35739
2020-12-19,CPV,555987,35739
2020-12-20,CPV,555987,35739
2020-12-21,CPV,555987,35739
2020-12-22,CPV,555987,35739
2020-12-23,CPV,555987,35739
2020-12-24,CPV,555987,35739
2020-12-25,CPV,555987,35739
2020-12-26,CPV,555987,35739
2020-12-27,CPV,555987,35739
2020-12-28,CPV,555987,35739
2020-12-29,CPV,555987,35739
2020-12-30,CPV,555987,35739
2020-12-31,CPV,555987,35739
2020-04-19,CAF,14,0
2020-04-20,CAF,18,0
2020-04-21,CAF,23,0
2020-04-22,CAF,30,0
2020-04-23,CAF,37,0
2020-04-24,CAF,47,1
2020-04-25,CAF,59,1
2020-04-26,CAF,73,2
2020-04-27,CAF,89,2
2020-04-28,CAF,109,3
2020-04-29,CAF,131,4
2020-04-30,CAF,156,5
2020-05-01,CAF,184,7
2020-05-02,CAF,216,8
2020-05-03,CAF,251,10
2020-05-04,CAF,290,12
2020-05-05,CAF,333,15
2020-05-06,CAF,379,18
2020-05-07,CAF,431,21
2020-05-08,CAF,486,24
2020-05-09,CAF,546,28
2020-05-10,CAF,611,32
2020-05-11,CAF,680,37
2020-05-12,CAF,755,42
2020-05-13,CAF,834,48
2020-05-14,CAF,919,54
2020-05-15,CAF,1009,60
2020-05-16,CAF,1105,68
2020-05-17,CAF,1206,75
2020-05-18,CAF,1313,84
2020-05-19,CAF,1426,93
2020-05-20,CAF,1544,102
2020-05-21,CAF,1669,112
2020-05-22,CAF,1800,123
2020-05-23,CAF,1937,134
2020-05-24,CAF,2081,146
2020-05-25,CAF,2232,158
2020-05-26,CAF,2390,171
2020-05-27,CAF,2556,184
2020-05-28,CAF,2730,198
2020-05-29,CAF,2912,212
2020-05-30,CAF,3103,227
2020-05-31,CAF,3304,242
2020-06-01,CAF,3515,258
2020-06-02,CAF,3738,274
2020-06-03,CAF,3973,290
2020-06-04,CAF,4222,307
2020-06-05,CAF,4486,323
2020-06-06,CAF,4766,340
2020-06-07,CAF,5064,357
2020-06-08,CAF,5383,375
2020-06-09,CAF,5724,392
2020-06-10,CAF,6091,409
2020-06-11,CAF,6485,427
2020-06-12,CAF,6910,445
2020-06-13,CAF,7369,462
2020-06-14,CAF,7866,480
2020-06-15,CAF,8406,499
2020-06-16,CAF,8992,517
2020-06-17,CAF,9630,536
2020-06-18,CAF,10324,556
2020-06-19,CAF,11081,577
2020-06-20,CAF,11906,599
2020-06-21,CAF,12806,622
2020-06-22,CAF,13788,647
2020-06-23,CAF,14860,674
2020-06-24,CAF,16028,703
2020-06-25,CAF,17301,736
2020-06-26,CAF,18688,772
2020-06-27,CAF,20197,812
2020-06-28,CAF,21837,858
2020-06-29,CAF,23619,909
2020-06-30,CAF,25552,967
2020-07-01,CAF,27646,1032
2020-07-02,CAF,29911,1105
2020-07-03,CAF,32357,1189
2020-07-04,CAF,34996,1283
2020-07-05,CAF,37836,1389
2020-07-06,CAF,40890,1508
2020-07-07,CAF,44166,1642
2020-07-08,CAF,47676,1792
2020-07-09,CAF,51429,1960
2020-07-10,CAF,55434,2147
2020-07-11,CAF,59701,2354
2020-07-12,CAF,64239,2584
2020-07-13,CAF,69054,2838
2020-07-14,CAF,74156,3117
2020-07-15,CAF,79550,3424
2020-07-16,CAF,85243,3759
2020-07-17,CAF,91241,4125
2020-07-18,CAF,97548,4522
2020-07-19,CAF,104167,4953
2020-07-20,CAF,111103,5418
2020-07-21,CAF,118358,5919
2020-07-22,CAF,125934,6456
2020-07-23,CAF,133832,7030
2020-07-24,CAF,142053,7643
2020-07-25,CAF,150600,8294
2020-07-26,CAF,159472,8984
2020-07-27,CAF,168671,9711
2020-07-28,CAF,178200,10477
2020-07-29,CAF,188062,11280
2020-07-30,CAF,198262,12118
2020-07-31,CAF,208806,12991
2020-08-01,CAF,219704,13897
2020-08-02,CAF,230969,14834
2020-08-03,CAF,242618,15798
2020-08-04,CAF,254670,16788
2020-08-05,CAF,267154,17799
2020-08-06,CAF,280103,18829
2020-08-07,CAF,293557,19874
2020-08-08,CAF,307566,20929
2020-08-09,CAF,322188,21990
2020-08-10,CAF,337494,23054
2020-08-11,CAF,353564,24116
2020-08-12,CAF,370495,25172
2020-08-13,CAF,388395,26217
2020-08-14,CAF,407391,27248
2020-08-15,CAF,427626,28261
2020-08-16,CAF,449262,29254
2020-08-17,CAF,472481,30226
2020-08-18,CAF,497487,31174
2020-08-19,CAF,524507,32099
2020-08-20,CAF,553792,33003
2020-08-21,CAF,585617,33889
2020-08-22,CAF,620286,34762
2020-08-23,CAF,658129,35629
2020-08-24,CAF,699502,36500
2020-08-25,CAF,744795,37387
2020-08-26,CAF,794422,38306
2020-08-27,CAF,848828,39275
2020-08-28,CAF,908489,40316
2020-08-29,CAF,973907,41456
2020-08-30,CAF,1045614,42726
2020-08-31,CAF,1124169,44159
2020-09-01,CAF,1210154,45796
2020-09-02,CAF,1304179,47681
2020-09-03,CAF,1406871,49863
2020-09-04,CAF,1518879,52400
2020-09-05,CAF,1640867,55350
2020-09-06,CAF,1773509,58781
2020-09-07,CAF,1917491,62765
2020-09-08,CAF,2073498,67381
2020-09-09,CAF,2242217,72710
2020-09-10,CAF,2424328,78844
2020-09-11,CAF,2620497,85877
2020-09-12,CAF,2831374,93907
2020-09-13,CAF,3057584,103040
2020-09-14,CAF,3299720,113382
2020-09-15,CAF,3558339,125046
2020-09-16,CAF,3833952,138146
2020-09-17,CAF,4127023,152798
2020-09-18,CAF,4437956,169117
2020-09-19,CAF,4767093,187222
2020-09-20,CAF,4829767,207226
2020-09-21,CAF,4829767,229205
2020-09-22,CAF,4829767,251630
2020-09-23,CAF,4829767,277310
2020-09-24,CAF,4829767,304747
2020-09-25,CAF,4829767,332049
2020-09-26,CAF,4829767,360166
2020-09-27,CAF,4829767,388150
2020-09-28,CAF,4829767,418168
2020-09-29,CAF,4829767,445874
2020-09-30,CAF,4829767,474732
2020-10-01,CAF,4829767,503231
2020-10-02,CAF,4829767,529810
2020-10-03,CAF,4829767,554200
2020-10-04,CAF,4829767,577365
2020-10-05,CAF,4829767,597788
2020-10-06,CAF,4829767,615529
2020-10-07,CAF,4829767,629502
2020-10-08,CAF,4829767,640492
2020-10-09,CAF,4829767,646820
2020-10-10,CAF,4829767,647957
2020-10-11,CAF,4829767,647957
2020-10-12,CAF,4829767,647957
2020-10-13,CAF,4829767,647957
2020-10-14,CAF,4829767,647957
2020-10-15,CAF,4829767,647957
2020-10-16,CAF,4829767,647957
2020-10-17,CAF,4829767,647957
2020-10-18,CAF,4829767,647957
2020-10-19,CAF,4829767,647957
2020-10-20,CAF,4829767,647957
2020-10-21,CAF,4829767,647957
2020-10-22,CAF,4829767,647957
2020-10-23,CAF,4829767,647957
2020-10-24,CAF,4829767,647957
2020-10-25,CAF,4829767,647957
2020-10-26,CAF,4829767,647957
2020-10-27,CAF,4829767,647957
2020-10-28,CAF,4829767,647957
2020-10-29,CAF,4829767,647957
2020-10-30,CAF,4829767,647957
2020-10-31,CAF,4829767,647957
2020-11-01,CAF,4829767,647957
2020-11-02,CAF,4829767,647957
2020-11-03,CAF,4829767,647957
2020-11-04,CAF,4829767,647957
2020-11-05,CAF,4829767,647957
2020-11-06,CAF,4829767,647957
2020-11-07,CAF,4829767,647957
2020-11-08,CAF,4829767,647957
2020-11-09,CAF,4829767,647957
2020-11-10,CAF,4829767,647957
2020-11-11,CAF,4829767,647957
2020-11-12,CAF,4829767,647957
2020-11-13,CAF,4829767,647957
2020-11-14,CAF,4829767,647957
2020-11-15,CAF,4829767,647957
2020-11-16,CAF,4829767,647957
2020-11-17,CAF,4829767,647957
2020-11-18,CAF,4829767,647957
2020-11-19,CAF,4829767,647957
2020-11-20,CAF,4829767,647957
2020-11-21,CAF,4829767,647957
2020-11-22,CAF,4829767,647957
2020-11-23,CAF,4829767,647957
2020-11-24,CAF,4829767,647957
2020-11-25,CAF,4829767,647957
2020-11-26,CAF,4829767,647957
2020-11-27,CAF,4829767,647957
2020-11-28,CAF,4829767,647957
2020-11-29,CAF,4829767,647957
2020-11-30,CAF,4829767,647957
2020-12-01,CAF,4829767,647957
2020-12-02,CAF,4829767,647957
2020-12-03,CAF,4829767,647957
2020-12-04,CAF,4829767,647957
2020-12-05,CAF,4829767,647957
2020-12-06,CAF,4829767,647957
2020-12-07,CAF,4829767,647957
2020-12-08,CAF,4829767,647957
2020-12-09,CAF,4829767,647957
2020-12-10,CAF,4829767,647957
2020-12-11,CAF,4829767,647957
2020-12-12,CAF,4829767,647957
2020-12-13,CAF,4829767,647957
2020-12-14,CAF,4829767,647957
2020-12-15,CAF,4829767,647957
2020-12-16,CAF,4829767,647957
2020-12-17,CAF,4829767,647957
2020-12-18,CAF,4829767,647957
2020-12-19,CAF,4829767,647957
2020-12-20,CAF,4829767,647957
2020-12-21,CAF,4829767,647957
2020-12-22,CAF,4829767,647957
2020-12-23,CAF,4829767,647957
2020-12-24,CAF,4829767,647957
2020-12-25,CAF,4829767,647957
2020-12-26,CAF,4829767,647957
2020-12-27,CAF,4829767,647957
2020-12-28,CAF,4829767,647957
2020-12-29,CAF,4829767,647957
2020-12-30,CAF,4829767,647957
2020-12-31,CAF,4829767,647957
2020-04-19,LKA,272,7
2020-04-20,LKA,289,7
2020-04-21,LKA,310,8
2020-04-22,LKA,331,8
2020-04-23,LKA,356,9
2020-04-24,LKA,382,10
2020-04-25,LKA,413,11
2020-04-26,LKA,449,12
2020-04-27,LKA,490,14
2020-04-28,LKA,534,16
2020-04-29,LKA,582,18
2020-04-30,LKA,635,20
2020-05-01,LKA,694,23
2020-05-02,LKA,757,27
2020-05-03,LKA,825,31
2020-05-04,LKA,899,35
2020-05-05,LKA,978,40
2020-05-06,LKA,1063,45
2020-05-07,LKA,1154,52
2020-05-08,LKA,1251,58
2020-05-09,LKA,1353,66
2020-05-10,LKA,1461,74
2020-05-11,LKA,1575,83
2020-05-12,LKA,1694,92
2020-05-13,LKA,1820,102
2020-05-14,LKA,1951,114
2020-05-15,LKA,2089,125
2020-05-16,LKA,2231,138
2020-05-17,LKA,2380,151
2020-05-18,LKA,2533,166
2020-05-19,LKA,2692,181
2020-05-20,LKA,2857,196
2020-05-21,LKA,3027,213
2020-05-22,LKA,3203,229
2020-05-23,LKA,3384,247
2020-05-24,LKA,3571,265
2020-05-25,LKA,3763,284
2020-05-26,LKA,3963,303
2020-05-27,LKA,4169,322
2020-05-28,LKA,4382,341
2020-05-29,LKA,4604,361
2020-05-30,LKA,4835,380
2020-05-31,LKA,5076,400
2020-06-01,LKA,5329,419
2020-06-02,LKA,5596,438
2020-06-03,LKA,5878,457
2020-06-04,LKA,6178,475
2020-06-05,LKA,6498,492
2020-06-06,LKA,6842,509
2020-06-07,LKA,7213,525
2020-06-08,LKA,7614,540
2020-06-09,LKA,8051,554
2020-06-10,LKA,8527,568
2020-06-11,LKA,9049,580
2020-06-12,LKA,9622,592
2020-06-13,LKA,10253,603
2020-06-14,LKA,10950,614
2020-06-15,LKA,11718,624
2020-06-16,LKA,12568,634
2020-06-17,LKA,13507,645
2020-06-18,LKA,14546,656
2020-06-19,LKA,15694,669
2020-06-20,LKA,16963,683
2020-06-21,LKA,18363,700
2020-06-22,LKA,19906,720
2020-06-23,LKA,21605,744
2020-06-24,LKA,23473,773
2020-06-25,LKA,25523,808
2020-06-26,LKA,27767,851
2020-06-27,LKA,30221,903
2020-06-28,LKA,32898,965
2020-06-29,LKA,35812,1039
2020-06-30,LKA,38977,1126
2020-07-01,LKA,42406,1229
2020-07-02,LKA,46114,1349
2020-07-03,LKA,50113,1489
2020-07-04,LKA,54416,1651
2020-07-05,LKA,59035,1836
2020-07-06,LKA,63981,2047
2020-07-07,LKA,69263,2288
2020-07-08,LKA,74890,2559
2020-07-09,LKA,80870,2864
2020-07-10,LKA,87208,3205
2020-07-11,LKA,93909,3585
2020-07-12,LKA,100976,4005
2020-07-13,LKA,108409,4469
2020-07-14,LKA,116207,4978
2020-07-15,LKA,124366,5535
2020-07-16,LKA,132882,6141
2020-07-17,LKA,141748,6798
2020-07-18,LKA,150953,7507
2020-07-19,LKA,160488,8269
2020-07-20,LKA,170338,9085
2020-07-21,LKA,180491,9954
2020-07-22,LKA,190930,10877
2020-07-23,LKA,201639,11853
2020-07-24,LKA,212602,12881
2020-07-25,LKA,223801,13957
2020-07-26,LKA,235221,15081
2020-07-27,LKA,246848,16248
2020-07-28,LKA,258668,17454
2020-07-29,LKA,270675,18695
2020-07-30,LKA,282862,19965
2020-07-31,LKA,295230,21259
2020-08-01,LKA,307788,22569
2020-08-02,LKA,320552,23887
2020-08-03,LKA,333545,25206
2020-08-04,LKA,346806,26517
2020-08-05,LKA,360384,27811
2020-08-06,LKA,374344,29077
2020-08-07,LKA,388768,30306
2020-08-08,LKA,403757,31487
2020-08-09,LKA,419432,32611
2020-08-10,LKA,435939,33667
2020-08-11,LKA,453449,34647
2020-08-12,LKA,472160,35540
2020-08-13,LKA,492302,36339
2020-08-14,LKA,514134,37037
2020-08-15,LKA,537953,37629
2020-08-16,LKA,564090,38111
2020-08-17,LKA,592916,38484
2020-08-18,LKA,624841,38747
2020-08-19,LKA,660317,38906
2020-08-20,LKA,699840,38970
2020-08-21,LKA,743949,38970
2020-08-22,LKA,793168,38970
2020-08-23,LKA,848011,38970
2020-08-24,LKA,909321,38970
2020-08-25,LKA,977998,39008
2020-08-26,LKA,1054830,39128
